complexity_score,story_points,number_of_dependencies,risk_score,team_seniority_avg,sprint_velocity_last_3,complexity_x_risk,actual_effort_hours,actual_duration_days
4,8,0,0.18678959555711516,4.623453422303762,44.52675585060279,0.7471583822284606,43.70976578838206,6.433170813261838
3,2,3,0.4909798383382795,4.505273697163691,27.6406835060952,1.4729395150148386,32.713411875043874,4.288796068913252
3,5,1,0.5638271081348789,1.7392760035858896,23.525630842482787,1.6914813244046367,40.38011539939186,13.50587464118979
3,3,5,0.4256520405975992,2.0613703590938197,17.84674773541219,1.2769561217927976,48.48709515404988,15.434249818406437
3,5,2,0.2725548730973607,1.7542302857745637,20.608991888580345,0.8176646192920821,42.47414244634298,15.836132926594892
3,3,2,0.27862157425363965,3.8781381558469197,25.38785779546147,0.8358647227609189,34.727935361915854,6.354310937200951
4,8,1,0.9921281563407308,2.0000355367569282,32.61151263805849,3.9685126253629233,65.2514019964725,25.344227575931782
4,5,1,0.9236773739902505,4.725799029514008,22.91258295239343,3.694709495961002,53.11169001318312,7.878949697189103
5,13,4,0.07589884098935717,4.310564097534275,36.85708037547637,0.3794942049467859,79.8662366143425,10.849608911249975
3,3,1,0.6565506519961256,3.353604510278693,32.53552260081898,1.9696519559883767,39.67109801287493,5.520382327711169
3,3,2,0.4568776074848443,1.0357528988548528,57.21992289184527,1.370632822454533,36.109912330906795,20.56151559082256
4,8,2,0.688814097199162,4.534677625666667,17.955568836073382,2.755256388796648,62.54794005775369,7.3410105853282674
3,3,0,0.5969607055405535,3.9110465861302166,36.614794303123816,1.7908821166216604,37.26070727576568,5.655533000339585
4,13,2,0.8892524000824175,4.1516295861640256,36.74004989040957,3.55700960032967,68.47240894179355,11.394851238992453
3,8,4,0.06698831428882501,1.2873008182879642,24.694425960768513,0.20096494286647504,47.72969936462668,25.031129069046035
2,3,0,0.3495979120577055,3.834240680874169,35.95252397447461,0.699195824115411,26.049135499941453,5.791624531219991
1,1,4,0.9854941257755847,4.218357894496575,42.69594366406716,0.9854941257755847,25.199787790350953,4.2711439468417325
4,5,6,0.18228534899061677,4.8265414246282194,35.964914825578326,0.7291413959624671,62.291043381900664,11.067917948211006
1,1,3,0.12733343950664722,3.3218818911297423,48.844628848198376,0.12733343950664722,15.390163772494716,3.419965191043077
2,1,2,0.7289720060005754,3.032167407997086,13.223123819046613,1.4579440120011509,34.36932765581608,8.7872411376374
3,5,4,0.7774351600174635,2.701587159927647,26.577665871972794,2.3323054800523906,51.88217647265908,12.11364009815925
2,3,3,0.6722735476746602,3.805150723858575,49.750560472309445,1.3445470953493204,28.32966359627447,4.16340767933424
3,5,7,0.7761958287599253,4.683285218858455,44.1202633326385,2.328587486279776,55.22528698068778,7.331918194438993
4,13,1,0.6937215720931722,3.3990201948641428,40.40511711266288,2.774886288372689,65.96863889248678,12.915719354363489
1,2,3,0.13577068228917677,1.9091345660333592,47.332154065194594,0.13577068228917677,20.041113403404783,6.338915098641076
4,8,3,0.6082218974785071,1.070295801236707,15.8344212129823,2.4328875899140283,61.83924485153442,32.73410401317338
4,3,4,0.7768766825595325,3.4764524730701103,42.95610662722821,3.10750673023813,57.4924693805087,11.714475046796382
3,5,0,0.8655166063244678,4.458391552076211,45.64370162419422,2.5965498189734033,40.47999744008543,5.140153622889295
2,2,2,0.24623524268370767,1.2639011102936375,28.412998338242637,0.49247048536741533,33.77933261730689,13.71904928228949
3,3,1,0.12743076093853856,2.5902848358453836,60.0,0.38229228281561567,21.865157333785525,4.6803009637577855
2,1,2,0.7810904435825796,4.760187704323611,36.96348964062057,1.5621808871651592,39.20829974915531,5.29811008363418
3,3,2,0.25654834503566537,3.006707983427221,13.072309574914591,0.7696450351069961,35.51416245756114,6.703990609862825
5,8,5,0.03192947832088733,1.8826329191543723,38.81271997933754,0.15964739160443664,77.6863550252176,26.568618619462626
5,8,3,0.8252135636493042,2.4146256470753937,27.80139970010601,4.126067818246521,78.66848441068528,23.676241776843586
4,8,0,0.50599113381086,2.632558264779225,46.64995273929518,2.02396453524344,51.278044614296796,14.104529115846537
3,3,5,0.32663313242842196,1.4691580576671686,40.479440333912976,0.9798993972852659,47.98058128228848,19.614208909216195
4,5,2,0.011429105231549164,3.6431689753936447,29.02077927723809,0.045716420926196655,40.460313578703236,5.955736333494365
4,5,4,0.035327444707947686,3.3686573163699056,50.02451918262896,0.14130977883179074,48.23166554160521,8.721016443775273
3,3,4,0.7926232705602947,3.5908915114623094,44.394513059793105,2.377869811680884,52.543877943234925,10.714404466212091
3,3,1,0.48970588496486445,3.4431662747207517,26.720800123178986,1.4691176548945934,28.28881999308807,6.20784557860377
1,1,1,0.14972204929646016,1.0666882731533587,33.479549194391524,0.14972204929646016,17.00328591565569,11.189354065827255
2,1,1,0.35850562724901813,1.6978513982652785,40.169167907640805,0.7170112544980363,22.08446016699533,10.23427617019795
3,3,2,0.1653051475375229,1.662288007783442,31.35736737227378,0.4959154426125687,31.63877294231222,15.980081967682496
2,2,6,0.11288155318038662,1.3918059451919578,31.65600596152745,0.22576310636077324,44.459566826237506,19.75225129348199
2,2,2,0.2763078206741436,3.9419030927931056,35.36725028264484,0.5526156413482872,19.12506774955867,3.9557307965105943
4,5,2,0.5495085474623974,1.4805488579139667,24.342014159626107,2.1980341898495896,51.667673370543696,22.35584232815224
5,13,2,0.2100066078122269,3.672776293801377,12.672346614230321,1.0500330390611345,71.42449521287503,14.9479694894852
3,5,2,0.3436710812847671,1.7135612386147017,37.391348623320376,1.0310132438543014,37.400818840684764,16.09746862799934
4,8,2,0.47793088395645966,1.4732407129917053,15.111000507048143,1.9117235358258386,58.75163207674633,18.701773301977454
5,13,4,0.4200297391831519,1.6501201944643173,25.069612968552793,2.1001486959157596,85.1805799430659,29.426144039259665
2,3,4,0.12862779912128963,3.03361382615208,17.284176410514277,0.25725559824257926,30.319772760476965,5.442441120297573
3,3,3,0.03886563553588818,3.5819300394310227,18.51555552238697,0.11659690660766453,33.01801822057962,4.50261334908697
3,5,2,0.03545872694893892,4.247699440230547,39.26355174119291,0.10637618084681677,28.988600127101492,5.149786318408384
1,1,1,0.35017901802786733,1.5142488218585224,32.77691834939927,0.35017901802786733,20.103499326161696,11.597359687619042
4,5,3,0.7188020785373228,3.4647469895433205,32.415995445318764,2.8752083141492912,58.105996258981925,10.748288170046504
3,2,5,0.13125529872927066,4.095358397644989,21.840982163759904,0.393765896187812,36.89547193609235,6.775581017351241
3,5,3,0.7869801163644256,2.2496206860315375,28.441509111614387,2.3609403490932768,55.1869685838112,19.996486405526326
2,1,4,0.7156743093138368,1.3188623174697507,38.764551592101874,1.4313486186276736,38.045192723151395,19.83229290680956
2,3,2,0.0039434908856111894,1.6237838522660555,34.479127346934995,0.007886981771222379,28.134550238606078,11.507165581186797
5,13,1,0.02674787298184511,1.366234590241827,43.22674061041985,0.13373936490922556,75.02132551863428,35.25824478180035
1,3,0,0.19503321553805164,4.548847724090711,44.65092012125915,0.19503321553805164,14.898033216228807,2.359472069286477
2,2,3,0.05612091105058503,2.506806673440938,32.47780141741789,0.11224182210117006,27.701059853658915,8.333458132396336
2,5,1,0.5313431052703059,3.093394420543144,16.477507140795076,1.0626862105406119,28.72368715164374,6.619136116752844
3,2,2,0.039627261458415775,4.074752607217258,27.433551009337837,0.11888178437524732,28.28032312732971,4.923594160521208
3,5,2,0.8026458379953977,2.4859936884828953,34.023107191273084,2.407937513986193,45.147302334030364,12.014123128416076
3,3,3,0.4929620689458105,3.596410618510451,27.235129479958857,1.4788862068374315,31.63427650412312,4.462872286145804
1,1,4,0.7279543666724776,1.306719412873751,24.45375788666247,0.7279543666724776,35.403791662480614,20.49467078478906
2,2,1,0.7507025509358412,2.9236225902744017,35.69752284223486,1.5014051018716823,29.66611001810013,5.461178101029775
4,8,7,0.5067639396702327,1.3860758646812306,59.30303102733281,2.027055758680931,77.600166106606,40.79133645045061
3,3,3,0.9253628762534661,1.9931365627209123,30.118119379636248,2.7760886287603985,48.88510357716587,18.204721227484306
3,3,5,0.9902407738553081,2.1733633103818746,34.971941475082254,2.9707223215659244,58.69721609863791,14.925005072014768
4,8,3,0.35921468601454587,3.8703352155477866,21.879641227690115,1.4368587440581835,50.59998702410392,7.921239831576372
4,5,3,0.12586414024923354,3.6964167451570153,47.43401055041514,0.5034565609969341,44.61096420464896,10.6061486118352
1,1,1,0.3632381786478669,3.9883203557242632,43.74743043351423,0.3632381786478669,3.862413711673655,1.0
3,5,2,0.2233538970142701,1.2470201889493406,43.057341394659176,0.6700616910428103,38.87936450917379,16.980850270484034
3,3,2,0.5310056670617501,4.9756568486921875,48.597958113047454,1.5930170011852502,32.57561683650954,4.889001021427144
3,3,1,0.37838760125240145,1.2176801148390757,30.72658645305193,1.1351628037572044,32.775683473967014,15.86456050098136
4,5,2,0.4804494142867909,4.302991165756616,31.97582180154378,1.9217976571471636,51.97489619116047,5.732762669941788
3,8,0,0.7631875760760015,3.9610757339221423,52.0987853188665,2.2895627282280047,39.06974882967927,7.088283000621668
4,8,1,0.27402097454185215,3.3670471619672795,41.32728102944559,1.0960838981674086,43.90500646197345,7.497843653820437
4,13,2,0.5374747246397255,2.7554286605799487,12.807781786558387,2.149898898558902,73.74683343388432,18.702432284790653
3,5,2,0.3351612493286884,4.028529413080731,39.5482097563701,1.0054837479860652,36.49541433665404,5.303257855902416
5,13,2,0.7849608641206614,3.9594312130753844,29.183019392304033,3.9248043206033065,76.00539978900248,14.154911971374426
3,2,2,0.6395366324076963,1.548713341959218,43.98171824656657,1.918609897223089,38.897451434853686,17.204859856871913
4,5,1,0.008504730510610736,4.170529891843481,39.08190469420174,0.034018922042442945,40.076482584880736,4.484408222606957
3,8,5,0.6600513411052183,1.314227989739861,17.59457235977201,1.980154023315655,57.75870662357088,30.978079724417263
3,5,2,0.17016200806658233,3.002184568514139,37.688301704954775,0.510486024199747,41.019277043164806,8.71289793668226
3,5,0,0.7244737902030393,3.580327306268777,37.106277272516074,2.173421370609118,36.882548472091905,8.327054709997556
2,2,2,0.5673386668454581,4.286755429500911,38.63462486464786,1.1346773336909162,34.17760963591466,5.630318651580068
3,3,5,0.4014826777231747,2.852440872372215,40.75528851913309,1.2044480331695242,44.39032813360884,11.551566901426991
5,8,1,0.6940664292072585,1.9474323102605808,49.959659598217314,3.4703321460362924,74.8995778825875,22.90766722940599
3,8,2,0.8565932858687801,2.962638461826426,39.138889896142985,2.56977985760634,53.858283666025926,10.683164195678462
2,3,2,0.7787437138620732,2.0008324417484804,35.228984604744646,1.5574874277241464,39.56593865294148,13.132438229764698
3,3,3,0.5453792765719075,3.1149015258245933,46.479675541882244,1.6361378297157225,47.10602071657971,9.536511665241491
2,2,1,0.7226943202595297,2.8500327324260715,57.427407235897675,1.4453886405190595,27.29782110145193,7.666936707882237
1,2,2,0.4139145543927536,4.122017935001578,44.15070754168089,0.4139145543927536,18.491532578789098,2.921913038430683
5,8,5,0.7890261215631287,1.9603604537701158,37.0620612680809,3.9451306078156434,76.67985381101602,21.285874843627166
3,3,4,0.8290518916228181,1.799940736761358,39.325305497689186,2.4871556748684545,50.43351818072705,16.360851858462297
3,3,2,0.13729383687639873,2.89674135826784,37.56043759398258,0.4118815106291962,37.45132323124255,9.866877741675014
3,3,4,0.23803135959394628,1.2020174607634027,35.18518415273327,0.7140940787818388,46.89627351571648,25.357208794659744
1,1,3,0.2699887373491584,1.9173625137420234,56.6517083150638,0.2699887373491584,21.336102554209813,7.1729552337195415
2,1,2,0.16608171898209156,2.4148196567507676,27.509466256835676,0.33216343796418313,29.329577738611217,9.384774194327367
4,8,3,0.3925350068974207,2.950518850243641,46.549058282427,1.5701400275896829,56.54550513590022,11.02329129733737
3,5,4,0.19303321144961227,2.0777468449014562,33.74143057299426,0.5790996343488368,40.76822906342745,9.15663696451679
5,8,3,0.5955393109266095,3.2425459788336255,20.19580829861276,2.9776965546330474,73.77109813671582,13.226964695187057
3,5,2,0.10161544289761593,4.513658665780686,33.116822564134935,0.3048463286928478,27.874202818475872,4.266517993575655
3,3,3,0.2699191530267564,3.1749098454304083,29.532241662460855,0.8097574590802692,40.12019680913203,8.109128761435258
4,8,6,0.6655206459463567,2.147358086945727,40.77577318417659,2.662082583785427,73.61529532672458,17.505098496500253
5,13,2,0.3985451231333492,1.2479238880092596,35.91300222658571,1.992725615666746,81.3201453915336,50.06398366352531
4,5,2,0.4214627418534077,1.5466652189932946,24.779731363520312,1.6858509674136308,52.504123499894966,23.18612647679433
5,8,1,0.7979252529583892,3.2448694741887625,49.71007913489716,3.989626264791946,72.44352469817278,15.752203009440576
4,8,2,0.9845115532909865,3.734835352417519,45.90134004475725,3.938046213163946,53.99259317206909,10.24426597404836
4,8,1,0.5650677832542129,1.1986717742162822,50.86055532096401,2.2602711330168517,58.97737544551929,26.41248069802335
2,1,3,0.07906717146360775,1.7421993188539266,37.36964664068116,0.1581343429272155,25.699360114987673,10.280847882298334
4,8,0,0.10290297422363592,2.276325082706282,34.642669317193096,0.4116118968945437,41.4136451652586,13.779751369117767
3,3,2,0.9685007220294161,2.2790924355220095,42.03560482618621,2.9055021660882483,46.12401794486483,15.799672575001056
3,3,3,0.6792349127484716,4.833628056711844,29.22524979079098,2.0377047382454148,40.08500673181265,6.126768960624079
4,5,0,0.7524691183338194,1.8150823917696903,36.30059554719836,3.0098764733352774,59.75448401841373,23.63666942715698
5,8,2,0.6757637576855414,1.2500813979164356,33.24322100678635,3.378818788427707,72.79054723596157,28.702328573355864
5,5,1,0.17961760169515328,2.4120593172492764,20.389656828100794,0.8980880084757664,62.459402813151236,17.224419245810058
2,1,1,0.448362160824762,1.537767884118718,36.274555048390724,0.896724321649524,20.807436020029275,7.7262883290945386
4,8,4,0.7980804376193656,1.5063278605431565,30.59033108256698,3.1923217504774626,67.2439195413483,35.484359337394736
4,5,2,0.8663629629420733,2.6298026444685134,32.574478359816965,3.465451851768293,60.209367357958364,17.85134779920715
3,5,2,0.23733551474637204,2.2255645569997946,38.637849456499545,0.7120065442391161,37.21536260614865,9.558390132818813
2,1,2,0.5959617908338206,1.366907104621438,47.72533133986626,1.1919235816676412,30.63391770322002,14.837703706415594
1,2,3,0.15710190273845337,3.417213717709797,26.512299094520216,0.15710190273845337,20.119875025669003,4.071518219540399
4,13,2,0.9582768731217516,3.0067990640814,31.63441784870643,3.8331074924870063,67.50284763970976,16.9889955526595
3,5,0,0.2522042889924876,1.3083986758052215,27.349173036401893,0.7566128669774628,37.28789773246591,14.223929325582723
5,13,3,0.7266351286038967,4.450977896056577,26.698194122010086,3.6331756430194835,80.45477230227347,8.435350901425902
3,5,4,0.23111294422685436,2.138852232849331,29.054310563502277,0.6933388326805631,43.715993884238785,13.703969577383907
5,13,3,0.6160539428785416,4.8455231397887175,33.03549717184806,3.080269714392708,80.83194619772357,7.7848302038891495
3,3,4,0.6592643070226565,4.726154530225303,40.858716568775044,1.9777929210679694,44.896803301243885,6.483736711123176
4,13,1,0.3284281034547527,2.736386504875011,38.20445764784838,1.3137124138190108,60.039446172400645,15.926799830767179
1,2,1,0.8188338654260512,1.9142677617533397,24.431430009167507,0.8188338654260512,26.387537168524247,10.893670318623057
3,2,2,0.8853708982474505,4.33941085012089,47.94160323917153,2.6561126947423515,42.67531389934822,5.943981937294967
4,8,1,0.855069930253995,2.4451433664897873,44.44412306477038,3.42027972101598,58.52666084097366,16.343056523947002
5,13,3,0.3307982194647173,1.654202778685193,25.988143493902964,1.6539910973235865,75.93889343358833,33.59529031161877
4,8,3,0.744340259012654,3.2064308632757648,47.241108919195604,2.977361036050616,57.2385902231451,9.801990409603336
1,1,1,0.5594907548692242,2.957609770805063,38.26938412596276,0.5594907548692242,11.677345099181064,2.9935592018244694
3,3,1,0.5926283244920116,4.400071515255826,33.435446970747535,1.777884973476035,41.56190245349315,6.55629204320234
1,1,2,0.47742508525846183,3.9171255193573282,38.58080044479312,0.47742508525846183,9.742881804328698,1.5075787852963387
2,1,6,0.6002611479688716,4.504557947347015,34.74229204374478,1.2005222959377433,42.4770241326475,6.419843861326022
4,8,1,0.13565415803574998,3.9388116495494976,40.450786544814065,0.5426166321429999,43.36356901627513,7.18613746296896
4,8,1,0.4088472331174553,3.568699842591188,36.87315523131167,1.6353889324698212,56.08288396730311,11.702712706983547
4,13,1,0.177671761987946,3.000708609108051,31.62573947727797,0.710687047951784,45.96811387379247,9.660532220330621
4,13,2,0.28010553097142576,4.9502131579857895,14.741732408386166,1.120422123885703,55.25519763446896,7.6949396352326636
4,5,1,0.12781453592213377,4.83665929600069,40.27182540631926,0.5112581436885351,47.308992107539936,5.91353688962331
4,3,1,0.21249560522202005,4.395411926142998,31.26344721613266,0.8499824208880802,43.92194458061179,5.724630294326077
1,2,1,0.7819292557877159,4.101276855142111,42.77946609645246,0.7819292557877159,19.71783402582519,3.287622043623956
2,2,2,0.5498364621776702,3.3102382004740485,39.816750622757205,1.0996729243553405,20.284762238753892,3.5357283150416334
3,2,1,0.023643118512234995,2.039013442104827,31.523357888439907,0.07092935553670499,23.26395632131726,8.51969405825805
4,8,0,0.7885244838021156,4.501756108351859,45.22988191077335,3.1540979352084624,58.095977200114234,9.367740770575638
1,1,4,0.9094683959294906,1.0432645395158309,37.04841661836571,0.9094683959294906,34.279837870702124,19.391462595789573
3,3,3,0.8804292757826376,1.9097598671757328,36.636428473780875,2.641287827347913,48.52521207520982,17.48257256671033
4,5,5,0.8230168828733218,2.6149297803378793,33.61889313236858,3.292067531493287,68.60983734357771,15.472305746056737
1,2,1,0.9922164428009369,3.344628620936288,51.83555712239797,0.9922164428009369,20.220485196165768,3.0605266803199758
3,3,2,0.586401955537933,3.2435172814414237,27.867332709043417,1.7592058666137989,40.897247541728625,7.652909785740832
4,5,1,0.9625876285149049,1.7032633055411388,31.77325462540945,3.8503505140596195,57.34946254638969,22.277477942430288
4,13,4,0.9488442325014275,1.4191927992541271,22.626648549200034,3.79537693000571,79.05109748122493,40.038622573397895
2,1,2,0.3132387305034393,1.8893157103411187,42.26731077324506,0.6264774610068786,23.268977771818907,8.394825850974572
4,13,2,0.8634337560558708,2.3948351555859344,29.178509936423264,3.453735024223483,62.741637181863894,19.843811440601776
3,3,3,0.7924726655587772,1.0562147516803448,30.299644182736785,2.3774179966763316,47.14934139305023,25.380028390479374
4,8,2,0.7757987774010856,3.769823282199423,29.830633678428192,3.1031951096043424,62.08270620813718,10.358529391876175
2,2,2,0.896280771291922,1.9909097429499658,35.62721916062388,1.792561542583844,36.94050196992826,15.420776637710901
3,2,1,0.3841900099203077,2.4056177461934496,22.49240415340854,1.1525700297609232,33.499270363839194,6.594509728541371
3,3,3,0.4000549658873819,2.339606762335598,12.567547338977391,1.2001648976621455,44.511666220220334,11.823662279887287
2,2,4,0.6400523092036364,3.0473192035140872,39.577040373927716,1.2801046184072729,35.016203495216345,6.429313551730791
4,13,1,0.7378045378143421,4.439198888378444,13.864422937962896,2.9512181512573683,61.10378643207846,8.907440369169523
2,1,4,0.8797371026576145,1.5975598140221647,43.54137783977379,1.759474205315229,38.626398951615094,15.068492726089973
1,3,2,0.8758453206592819,2.36290845292508,50.58527749535148,0.8758453206592819,33.28349819222292,10.238730454570518
3,3,2,0.7213396243862599,3.768115230927134,33.35776196064967,2.1640188731587795,41.61890932680273,7.645569973618415
4,8,2,0.9568927778215227,1.1769256531217471,47.9949294672049,3.827571111286091,64.15680951184251,29.224259378119065
4,5,2,0.17862861894624227,4.319914540648895,34.757435804567805,0.7145144757849691,40.12577836325214,5.6460544717547965
5,8,1,0.9503398471800862,4.847300561989706,50.9924115907787,4.751699235900431,76.81799088796704,10.56486886309838
2,3,3,0.06419148203362157,3.4305488103279633,30.437821478867892,0.12838296406724314,21.803239562202265,4.706996981677111
3,3,2,0.5556218811919182,4.826033484122885,11.351181905688783,1.6668656435757547,36.562617192845536,6.893985125960746
2,3,3,0.09019695700812225,2.652247317726991,34.20088255893498,0.1803939140162445,35.82526301229817,9.954310405644232
3,2,3,0.5680009751981364,2.6601269226205475,52.07963193410738,1.7040029255944091,44.93153485831759,9.550310855003634
5,8,2,0.39010971245571946,1.4249956376537498,40.34968305940418,1.9505485622785974,78.91498000175372,36.399695305685206
4,5,2,0.08160943150238686,1.1417877399990788,29.84676771462156,0.32643772600954746,47.559113168580645,28.52262381078808
3,5,1,0.6481168050241883,1.9780172725381355,38.28901169284732,1.944350415072565,45.902515166187825,14.265569082184152
3,5,0,0.7311979996228418,2.912514628404591,44.711248384525526,2.1935939988685256,38.47630770030803,9.428364732096941
5,13,3,0.1741854136199813,3.030729563451556,34.14383561085529,0.8709270680999065,77.12641056570753,11.87579563835235
3,3,3,0.6944367193087689,1.8703015269657333,60.0,2.0833101579263067,54.1691203382498,20.910590708810577
2,2,2,0.1790475491477329,3.45122269864571,29.825820434805127,0.3580950982954658,21.154679255745272,3.794405152895557
3,3,1,0.1373964493152765,1.7248234993535516,45.02510722044748,0.4121893479458295,32.039932095074796,12.180063595216401
1,2,1,0.14736326652474574,2.3048445610764006,42.619372364818,0.14736326652474574,10.809839094117095,3.8141323962930564
2,2,1,0.5990784689543349,1.7828380607573098,28.001725753019425,1.1981569379086698,31.793015993696873,9.638901479617564
1,3,2,0.7787908081266032,3.78665439996055,30.755597326523272,0.7787908081266032,23.480707488815625,4.303051568017203
3,3,3,0.5968937014738136,3.0662900328892473,45.18098647479365,1.7906811044214408,46.79986827236511,11.386872845908263
3,3,5,0.8093514530182451,3.944404396290462,36.44787887604241,2.428054359054735,43.89125693383472,7.607857376311565
3,8,4,0.5914773410703692,1.2289926783665988,38.38071726727273,1.7744320232111077,56.7620092576086,23.335256711405766
3,5,1,0.7973212473484868,2.7014483209405658,18.640326462956427,2.3919637420454603,40.12441331207536,11.90768517253147
5,8,5,0.9765225011333006,4.867834315925682,41.559986551621016,4.882612505666503,87.68010214869523,11.627397993882466
4,8,3,0.3909598079682246,1.2144780588254545,37.87296844082568,1.5638392318728984,60.781326864193694,30.72465658863851
3,3,3,0.1499421769268947,2.6735147587838486,34.360899773588464,0.44982653078068413,34.49183851998129,8.200308750011175
2,1,1,0.13539681170495765,1.1615928754224822,38.608918630590765,0.2707936234099153,19.53167074035565,10.567143048347047
4,5,2,0.597477596656598,1.5866132838831999,30.907822928757504,2.389910386626392,53.336360825609255,18.410024000896385
2,1,0,0.547103065855342,2.850105806292206,29.08097496116526,1.094206131710684,24.903033352007274,5.969181632402507
3,3,3,0.18423537854203076,1.6300535907362104,32.581144683608905,0.5527061356260923,34.62258067485605,12.891567350613416
5,13,4,0.8821049626676735,3.0750216998553723,30.357968216817024,4.410524813338367,88.14195414517128,21.032255836934656
3,5,0,0.9567483684541884,4.690926731080278,56.805295610432005,2.8702451053625655,40.288386215499465,6.170258995287646
4,8,1,0.2532156431033017,1.801630232789707,44.1187072884359,1.0128625724132068,58.28393570608804,26.82625846593072
3,3,0,0.20688293090106702,1.4287460388487911,25.31531076028299,0.6206487927032011,30.44174103739587,13.753491072644094
4,8,5,0.21392185230754723,4.301106247931807,55.36296002260842,0.8556874092301889,58.27134677197652,7.943751692327197
2,1,2,0.38742152969135946,2.841079389655021,30.671433885636873,0.7748430593827189,26.26564101534771,4.80453131202525
2,1,3,0.8532271752989463,4.530444395376551,35.29455367464285,1.7064543505978926,24.161345367145238,4.725138290167073
3,5,1,0.5959606099411179,2.224493178661549,43.9741719493132,1.7878818298233536,35.647322400100606,11.744301835681858
2,2,2,0.06755343173266992,3.5101280207483585,15.300114561023847,0.13510686346533984,19.00113628024011,3.233998187865956
4,5,3,0.4729790851720672,4.693254217206658,32.62974153059031,1.8919163406882689,50.047934257327704,8.914748493913297
2,2,0,0.09033168302809258,1.6867831977916237,29.266661490328325,0.18066336605618516,11.358294604942383,5.402333627734234
3,3,1,0.4062141140084401,4.202914237221613,37.05080079544135,1.2186423420253203,35.46134867484755,4.484765994635563
4,8,2,0.403520142303317,3.526066999380509,38.70049683265442,1.614080569213268,55.3644531839782,9.284583366410263
4,5,2,0.6483526657096457,4.251786978508214,34.22740634667649,2.5934106628385827,53.79782313936954,8.2678969436263
3,5,3,0.549453966963101,1.6827733798124327,33.76352701821012,1.6483619008893031,43.83509263173432,14.578711222451677
3,3,3,0.874754782339086,2.7363458813480492,45.65131372635445,2.6242643470172577,47.72242532318926,11.458364897701225
5,8,1,0.016275182665472343,1.5153489139078107,38.01485930334038,0.08137591332736172,65.7760962953498,32.02809476609029
4,13,1,0.7739988220946491,4.840328431941458,35.41425010051943,3.0959952883785964,59.72020395490825,6.531029431893835
4,5,3,0.022658340955841738,1.250766891840538,36.47870591460139,0.09063336382336695,53.43126837456219,29.730867451719632
5,13,2,0.304289828476366,1.2619335919775532,53.35888997530218,1.52144914238183,74.25974073253691,46.10680772886416
4,13,0,0.8796631381795634,4.592624768726809,36.72673976984106,3.5186525527182537,60.15102002489738,9.25571927163028
2,1,0,0.6904141716771217,2.2030485925507,29.855514950342947,1.3808283433542434,29.306833591741345,8.767977943764278
3,8,3,0.1719966783661433,3.3880801313886004,15.910009113889409,0.5159900350984299,46.74878591917974,8.276829820696767
2,2,4,0.49078454411194294,2.149902115629227,20.660626259650464,0.9815690882238859,40.33778562943227,14.067286598444339
4,8,1,0.7219041809779858,3.5950335025101263,30.32974104920239,2.8876167239119432,57.13311410259321,8.724433752296047
5,13,4,0.9373433213395294,1.769877477080109,33.91623156045852,4.6867166066976464,92.25353065605172,36.01503198664991
3,2,2,0.6343211992182037,2.835477832205877,29.443785403897614,1.9029635976546113,37.644582931711184,8.884725264962157
3,5,2,0.024675411432927286,3.133968699121578,38.5114397704581,0.07402623429878186,26.187527366434907,6.511248353764879
1,1,1,0.49970185969628356,2.33457156114852,29.314919554916916,0.49970185969628356,13.08061461200465,3.408821848881257
5,5,2,0.15296163917082772,2.006802445075808,25.8551072986457,0.7648081958541386,63.710049767436054,19.584533232649516
2,1,1,0.04777955047492133,1.5608266706848672,41.12643835357413,0.09555910094984266,18.69172242047555,6.496486205806291
1,1,2,0.5985106346815843,3.8245773452316794,48.69394496878013,0.5985106346815843,26.207227883079042,4.8678545204508685
2,2,0,0.7769219025104245,1.673130863977693,23.92832402253452,1.553843805020849,33.3415213057558,12.44051784748125
1,1,0,0.0360605554964043,2.1685055647525786,37.43715863707812,0.0360605554964043,6.0253548628956,1.6128494829191682
3,8,2,0.7835892709655194,2.3476350584660697,15.94995341846182,2.3507678128965583,52.932610970898345,13.302514157084893
3,5,1,0.7063878798115087,2.8174671879186803,20.254618692728407,2.119163639434526,39.24128037781229,10.033310927041256
3,5,3,0.7519868881683613,3.810274798200268,29.112341720228272,2.255960664505084,48.97551415702539,7.151331192001707
1,3,3,0.24472837271570047,2.7117805386148217,46.34910432377193,0.24472837271570047,25.656147641378773,5.347829239144674
2,3,1,0.3935954554934291,4.484374485741934,27.212939702945253,0.7871909109868582,27.002809536766534,4.554102422618532
3,8,5,0.11975082720721897,3.719142586480738,26.838995252344507,0.3592524816216569,44.536745990213504,7.784406306380555
1,1,2,0.2388909502344665,4.35394686452072,35.3608728189445,0.2388909502344665,18.37426401900754,3.216637641281963
4,8,5,0.3027896714774301,3.8654158453237626,35.370836111498505,1.2111586859097203,53.78025490536631,8.775479765359572
2,1,1,0.31943663953678614,1.5945271993483985,27.148685272453303,0.6388732790735723,28.330674433211044,11.842962947009747
3,3,1,0.1750398880968118,4.911709207456361,54.86221567263239,0.5251196642904354,27.328481837853122,3.796260993023294
3,3,2,0.18871179807114336,4.146345063073462,32.34636626884627,0.5661353942134301,31.84329801781201,6.185313079147133
3,5,1,0.9014703997921601,3.29088707453605,36.1358498241808,2.7044111993764806,35.1685757944681,8.51997814203823
1,1,2,0.7838936148156058,1.6609237629525047,30.98220462289558,0.7838936148156058,25.246262652520556,11.88635789636387
